rebalance_id,execution_date,side,instrument_key,issuer_name,symbol,shares,execution_price,execution_value,sector,rationale_text
S3PBO-R009,2020-08-17,BUY,053015103|COM||SH|AUTOMATIC DATA PROCESSING IN,AUTOMATIC DATA PROCESSING IN,ADP,0.000047789344,122.63588000,0.005860688210,Technology,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,BRK.B,0.000080334673,206.78000000,0.016611603633,Financials,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,CNQ,0.003382249841,6.31013000,0.021342436187,Energy,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,BUY,143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,CCL,0.000690952760,14.52434000,0.010035632808,Consumer Discretionary,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,CSCO,0.002902433007,35.63230000,0.103420363629,Technology,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,BUY,538034109|COM||SH|LIVE NATION ENTERTAINMENT IN,LIVE NATION ENTERTAINMENT IN,LYV,0.000146868156,50.89000000,0.007474120475,Communication Services,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,BUY,867224107|COM||SH|SUNCOR ENERGY INC NEW,SUNCOR ENERGY INC NEW,SU,0.000654340869,13.62627000,0.008916225355,Energy,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,SELL,907818108|COM||SH|UNION PAC CORP,UNION PAC CORP,UNP,0.000005764086,170.89884000,0.000985075540,Industrials,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,BUY,09857L108|COM||SH|BOOKING HOLDINGS INC,BOOKING HOLDINGS INC,BKNG,0.000015610266,44.68513000,0.000697546751,Consumer Discretionary,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
S3PBO-R009,2020-08-17,BUY,81369Y860|SBI MATERIALS||SH|SELECT SECTOR SPDR TR,SELECT SECTOR SPDR TR,XLRE,0.015389273856,29.85801000,0.459493092691,Real Estate,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|LYV:Communication Services:1.00|SU:Energy:0.75|UNP:Industrials:1.10|BKNG:Consumer Discretionary:1.00|XLRE:Real Estate:1.00|XLRE:Real Estate:1.00
